"sensor_id","dist_res_m","dist_ter_m","dist_sec_m","dist_pri_m","residential","grass","retail","commercial","industrial","brownfield","religious","construction","meadow","forest","farmland","recreation_ground","plant_nursery","railway","cemetery","farmyard","military","village_green","others"
"7390","29435.314262673124","29307.417890158038","29582.73693582793","28860.078615050552","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7460","8442.624982221383","9019.380173476195","8955.224873749215","8700.27361819702","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7630","106.24273955719602","94.95067934447076","121.0457530408337","555.0212295952589","0.0113","0.0029","0.0000","0.0035","0.3310","0.0159","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8148","117.2998696305867","846.303091653819","106.21558392016138","1392.2817032128687","0.0087","0.1082","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8306","39.850493274732585","225.7401225709779","38.52054763095315","131.7223418327352","0.0019","0.0013","0.1827","0.1706","0.0138","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8444","8083.5569107238625","8394.59833457394","8128.013714364124","8083.5569107238625","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8526","110.74398530009427","376.9860761524197","43.020115297179785","590.9760927271083","0.0039","0.0008","0.0011","0.0022","0.0064","0.0000","0.2151","0.1566","0.0001","0","0","0","0","0","0","0","0","0","0"
"8614","0.0044894502127606735","182.00978683967972","340.6378602058238","221.93800765246095","0.0148","0.0015","0.0009","0.0007","0.2592","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8684","0.9376178282370096","321.63105002091237","405.69569519135115","84.15985806000727","0.0148","0.0017","0.0009","0.0007","0.2489","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8690","16.277011358409897","290.4581174269579","1175.3122237601503","122.96659455679917","0.0045","0.0010","0.0003","0.0668","0.0269","0.0882","0.0409","0","0","0","0","0","0","0","0","0","0","0","0"
"8864","1.7416315960122797","63.26553031260841","54.11953712428569","2113.2765195009424","0.0047","0.2552","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8876","1.617937496101426","0.9297434725100316","197.98494145859317","480.7692995554343","0.0009","0.1831","0.0068","0.0029","0.0007","0.5228","0.0384","0","0","0","0","0","0","0","0","0","0","0","0"
"8898","0.9170960289876722","155.86562823017127","401.88932368786806","410.9795503617074","0.0016","0.0000","0.0129","0.0203","0.1206","0.0498","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8902","2.8047166221743534","510.8030594589306","433.259551701659","1.293240975192829","0.0100","0.0008","0.0006","0.0613","0.0001","0.4016","0.0302","0.0005","0","0","0","0","0","0","0","0","0","0","0"
"8914","0.6177703926199742","112.51535219824126","347.13760480667935","698.8012850079826","0.0003","0.1029","0.0014","0.0014","0.0030","0.0002","0.0002","0.1694","0.0290","0","0","0","0","0","0","0","0","0","0"
"8922","1.3577461258144168","656.6239138279323","377.3139444795178","431.6322171155171","0.0210","0.0002","0.0007","0.0156","0.0278","0.0001","0.0004","0.0581","0.0013","0","0","0","0","0","0","0","0","0","0"
"8956","2.431165857490672","193.6120821876934","407.9000163520616","469.0259210916652","0.0002","0.0099","0.0063","0.0131","0.0014","0.0060","0.3845","0.0114","0","0","0","0","0","0","0","0","0","0","0"
"8962","6.934911295370183","7.424018406203655","783.3317275358744","695.7300056739873","0.0010","0.0003","0.0014","0.0001","0.5345","0.0112","0.0006","0","0","0","0","0","0","0","0","0","0","0","0"
"8982","23.615415199191727","550.1644674942015","0.1734692690757912","438.0099181409333","0.0012","0.0033","0.0048","0.0002","0.0008","0.4466","0.0968","0.0008","0","0","0","0","0","0","0","0","0","0","0"
"8992","3.825627097675215","0.3195508037452619","961.729769645617","126.57490673706263","0.0226","0.0009","0.0024","0.0314","0.0001","0.0793","0.0010","0","0","0","0","0","0","0","0","0","0","0","0"
"8994","0.15501157836224924","162.35650234362097","131.663042194573","462.94217636132464","0.0075","0.0034","0.0004","0.0033","0.2304","0.0081","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9000","3.142798545653881","853.2804355429764","4.596591654170273","332.3419275383565","0.1040","0.0016","0.3890","0.0015","0.0841","0.0037","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9076","1.2220692517834126","0.48661452734103","295.40818823807064","1222.7344816653715","0.0003","0.0812","0.0006","0.0002","0.0001","0.2829","0.0144","0","0","0","0","0","0","0","0","0","0","0","0"
"9082","93.19515343390378","148.51429898718303","228.04629605545725","446.53279268184554","0.0189","0.0038","0.0007","0.1898","0.0014","0.0031","0.3294","0.0041","0","0","0","0","0","0","0","0","0","0","0"
"9088","217.57250899777964","653.6912213331751","1685.6342939200686","803.0968557379327","0.0880","0.0340","0.0400","0.0112","0.0000","0.0803","0.0003","0.0678","0.0004","0","0","0","0","0","0","0","0","0","0"
"9106","65.19667690015841","364.4893859769796","312.6003253614533","45.10315542487691","0.0148","0.0034","0.0044","0.0056","0.0017","0.0018","0.0294","0","0","0","0","0","0","0","0","0","0","0","0"
"9108","1.3705959531337244","0.2690468426362428","403.9753226086176","457.58230343926954","0.0007","0.0021","0.0003","0.0535","0.0016","0.0031","0.3393","0.0152","0","0","0","0","0","0","0","0","0","0","0"
"9112","30.517804751271402","310.9304864991335","19.69878145624979","109.21887935002954","0.0011","0.4756","0.0072","0.0002","0.0037","0.0047","0.0007","0.0295","0.0384","0","0","0","0","0","0","0","0","0","0"
"9120","1.6733181322175201","76.09278164919678","525.161693342697","925.4708032244678","0.0142","0.0021","0.0247","0.0180","0.0001","0.0327","0.0028","0","0","0","0","0","0","0","0","0","0","0","0"
"9122","75.48813422123227","59.001812289457966","20.947495860276778","108.61283297436397","0.0012","0.4087","0.0084","0.0002","0.0044","0.0052","0.0005","0.0029","0.0313","0.0388","0","0","0","0","0","0","0","0","0"
"9124","1.8605521003328738","385.2027126899382","15.667973273479664","813.1127817976073","0.0007","0.0270","0.0002","0.1654","0.0168","0.0064","0.5291","0.0398","0","0","0","0","0","0","0","0","0","0","0"
"9126","1.319736359408117","681.6446435471694","318.27210058116293","361.40091271914946","0.0179","0.0002","0.0007","0.0147","0.0388","0.0001","0.0020","0.0001","0.0597","0.0016","0","0","0","0","0","0","0","0","0"
"9132","0.7730918649313397","82.6255534801617","0.6299935646245517","773.4450312760758","0.0019","0.0000","0.3538","0.1753","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9144","5762.89467754771","5814.66352290251","5797.871618465642","5814.66352290251","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9150","75.48813422123227","59.001812289457966","20.947495860276778","108.61283297436397","0.0012","0.4087","0.0084","0.0002","0.0044","0.0052","0.0005","0.0029","0.0313","0.0388","0","0","0","0","0","0","0","0","0"
"9156","2.19232617980909","109.05026787979791","648.3682704103176","1151.9936554899134","0.0087","0.0017","0.0037","0.1522","0.0187","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9160","75.48813422123227","59.001812289457966","20.947495860276778","108.61283297436397","0.0012","0.4087","0.0084","0.0002","0.0044","0.0052","0.0005","0.0029","0.0313","0.0388","0","0","0","0","0","0","0","0","0"
"9164","0.12057078770963896","1826.7115707028188","212.3538542354212","1312.2329358964862","0.0035","0.0002","0.0004","0.0037","0.4224","0.0002","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9166","0.24246821761786425","138.8865529976968","392.0266827136273","1383.9345314816217","0.0590","0.0130","0.0136","0.0053","0.0231","0.0029","0.0113","0.0005","0.3482","0.0211","0","0","0","0","0","0","0","0","0"
"9168","0.5045959485921305","99.46696623626335","263.2704400861979","324.2391437248203","0.0005","0.0180","0.0017","0.0024","0.0002","0.2189","0.0428","0","0","0","0","0","0","0","0","0","0","0","0"
"9230","4106.272925326759","3916.893208677801","4414.866941943188","4001.4881966217904","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9244","8260.305936198118","8430.95039509015","8203.933321072243","8260.305936198118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9266","1654.2637676046531","1731.1199392392255","1731.1199392392255","1085.3887394810927","0.0006","0.1096","0.0096","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9270","35.042909499106166","333.85123102377236","343.0703220067191","251.17016953936775","0.0004","0.0602","0.0381","0.0192","0.0007","0.0162","0.0037","0.0070","0.0031","0.4109","0.0755","0","0","0","0","0","0","0","0"
"9274","0.2243247148104551","1697.548572802174","518.1506281229488","1578.9151671920738","0.0004","0.0102","0.0264","0.1001","0.0009","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9296","39728.40055264217","41303.107445101596","40117.3983035868","41250.17353874537","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9300","40.16761696388107","352.17024557506926","318.77782900846","1146.5026249279858","0.0043","0.0630","0.0161","0.0012","0.3626","0.0063","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9368","88.27048720407254","0.32778711619527373","2317.6719898652086","728.6161904631717","0.0161","0.0020","0.0008","0.0035","0.0003","0.1892","0.0308","0","0","0","0","0","0","0","0","0","0","0","0"
"9436","17.109457447369312","355.9313018306508","110.7944543547196","356.4102083013732","0.0009","0.0882","0.0026","0.0059","0.0029","0.0079","0.0021","0.0009","0.4395","0.0272","0.0005","0","0","0","0","0","0","0","0"
"9470","2157.584451639313","2271.467058634717","2270.8159865699376","1464.943001482875","0.0353","0.0030","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9472","537.8233210354191","692.5054033552113","790.865062991351","1387.7975218391095","0.0019","0.0071","0.0006","0.1527","0.1724","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9490","1189.0700389067013","1389.2478184929248","1535.947973581288","1542.0271132779703","0.0019","0.0071","0.1086","0.0355","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9492","29617.55590676562","29520.955336021118","29479.747620244252","28521.898937832117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9678","15.026811406585399","214.57129065362614","769.3364328641072","443.69204498007065","0.0021","0.0142","0.0008","0.4776","0.0209","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9826","23.97472113759319","193.16940310679752","749.5714005712096","453.4785531757263","0.0021","0.0140","0.0008","0.4769","0.0224","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10374","474.28249022431766","85.03452607550383","1086.2480574054848","200.7947728086764","0.0987","0.0908","0.0098","0.4292","0.7377","0.0133","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10544","50.70237432031008","19.484499719366795","276.8325609406293","964.1812638247428","0.0012","0.0008","0.0016","0.0002","0.0754","0.0013","0.0161","0.0032","0","0","0","0","0","0","0","0","0","0","0"
"10874","25.239220623906284","1689.3633635895837","27.44538150298204","1710.8192474179932","0.0004","0.0004","0.0058","0.0250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10890","5069.881813126443","799.6690691562254","5270.425108224452","6638.101295239685","0.0050","0.0215","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11006","43.89303037228827","316.74831131526884","242.70481026288164","316.74831131526884","0.0003","0.0209","0.0208","0.0019","0.0024","0.0008","0.0002","0.6523","0.0399","0","0","0","0","0","0","0","0","0","0"
"11034","27.06951337790019","149.21726452304569","742.8413027056135","185.82899687435253","0.0062","0.0020","0.1970","0.0001","0.1764","0.0079","0.0000","0","0","0","0","0","0","0","0","0","0","0","0"
"11658","8759.043326036744","8809.622282663177","8829.016740427553","12138.63447066667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11696","127.02952023951498","159.7781454874229","852.7190364589313","412.8029298183145","0.0007","0.0046","0.0005","0.0033","0.4471","0.0133","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11980","98.0024184800375","261.46862036541614","2008.5215599104026","3912.876604438051","0.1601","0.0465","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12032","47834.08688872328","47583.69791540555","47836.07628699116","47040.796100228574","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12066","17.211858575431503","875.5358214542935","1924.888023342575","307.9076957949955","0.0054","0.0009","0.0215","0.0057","0.0754","0.0090","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12132","132.74374415101008","74.86324014483701","1092.1580725784172","629.4988748052164","0.0029","0.0113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12136","143.1241657674354","140.5503513610271","543.2134540971797","951.6714586923422","0.0034","0.0150","0.0095","0.0217","0.0065","0.2232","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12146","188.7735022295387","188.74035943540258","627.8613598150406","9456.50460357231","0.5112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12216","1246.5574480522287","1426.4897211483483","1505.1674372069422","1306.1209372721103","0.0019","0.0053","0.1261","0.0288","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12272","30.685957774427546","19.999771807951603","1056.144931602833","92.56721698882964","0.0119","0.0003","0.0040","0.0147","0.0002","0.0995","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12669","14.870961115924288","136.06556597821447","1568.323056228575","59.255562804365724","0.0059","0.0022","0.0021","0.0166","0.0412","0.0024","0.1193","0.0307","0","0","0","0","0","0","0","0","0","0","0"
"12741","8286.782914650108","8344.007788065524","8344.007788065524","12179.750437174174","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12743","5286.512929180226","5188.626973214645","5757.786293705203","5957.159305681269","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12865","3156.2047734637226","3620.579154346164","3155.7239834035904","3634.42907015019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13115","25552.617500833556","25429.4114294464","25434.832632493537","24499.443265849295","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13175","24.426630810962646","948.9839703832461","720.9025251112046","9614.958786876985","0.0074","0.0008","0.0005","0.4298","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13967","22.986633149203186","347.9261705199376","131.1409189527497","918.4315441249607","0.0002","0.0506","0.0023","0.0007","0.0030","0.0002","0.0002","0.1076","0.0619","0","0","0","0","0","0","0","0","0","0"
"14083","5054.6834764553805","5145.881719684071","5302.359863539657","8948.278870022345","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14461","64.35323354384435","0.2729494349420937","231.3654328597729","1032.5304518384892","0.0002","0.0295","0.0020","0.0017","0.0002","0.1740","0.0634","0","0","0","0","0","0","0","0","0","0","0","0"
"14489","29.801466178251584","41.11517186489188","706.1460991895123","557.8712247217359","0.0029","0.0022","0.0080","0.3957","0.0222","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14813","23.451539449216476","7.9569457221417","367.0920349700914","29.6490820229319","0.0048","0.0005","0.0003","0.5650","0.0265","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14837","28.007465111174835","2.734428226460514","531.5047000660713","414.9268005510782","0.0007","0.1572","0.0038","0.0030","0.0078","0.0000","0.0001","0.0056","0.0004","0.0069","0.5142","0.0578","0","0","0","0","0","0","0"
"14859","36.320218219792245","474.811349023739","729.6291238577328","388.60377206352143","0.0008","0.0609","0.0003","0.0039","0.0001","0.0001","0.0009","0.0032","0.6088","0.0537","0","0","0","0","0","0","0","0","0"
"14863","34.44111134240506","155.84729035841417","662.0693705964285","163.8472350745167","0.0007","0.0129","0.0761","0.0036","0.0001","0.0039","0.0129","0.0002","0.0001","0.0009","0.0009","0.0061","0.3245","0.0941","0","0","0","0","0"
"14903","19.805001164546784","242.36072020254753","239.81634625819595","727.106264740139","0.0049","0.0230","0.0807","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
